title,author,publisher,isbn,description,image,link,pub_review,detail,category_d1,category_d2,category_d3
"주삶 로마서 (주야로 묵상하는 삶, 쉬운성경 + ESV, 50회분 묵상)",주삶편집위원회,아가페출판사,9788953719378,"나만의 묵상 노트이자 성경 해설서!권별 큐티 『주삶: 로마서』. 날짜와 관계없이 성경을 이어서 빠짐없이 묵상할 수 있도록 구성하였다. 개인별 맞춤 스케줄에 따른 시간을 활용함으로써 하나님의 말씀을 거듭 상고하고 깊이 체험할 수 있게 도와준다. 주중 5일을 개인적으로 묵상하고, 1주일에 1회씩 모여서 GBS 모임을 가지면 좋다. 권별로 모아두면 성경의 문맥을 사려 그 자체로 말씀을 쉽게 이해하게 해주는 훌륭한 성경 해설서로 활용할 수 있다.",https://bookthumb-phinf.pstatic.net/cover/123/042/12304254.jpg,http://book.naver.com/bookdb/book_detail.php?bid=12304254,"성경을 권별로 처음부터 끝까지 묵상할 수 있습니다.날짜와 상관없이 성경을 이어서 묵상할 수 있습니다.권별로 모아두면 훌륭한 성경 해설서가 됩니다.큐티를 하긴 해야 할텐데 어떻게 해야 될지 모르신다면,큐티를 하고 있긴 하지만좀더 깊이있고 체계적인 묵상을 원하신다면,이제 말씀의 기초부터 잡아주고말씀으로 당신의 신앙을 세워주는 『주삶』(주야로 묵상하는 삶)과 함께하십시오!",,종교,기독교(개신교),
주삶 2021.5/6,주삶편집위원회,아가페출판사(잡지),9772287684006,nan,https://bookthumb-phinf.pstatic.net/cover/189/043/18904332.jpg,http://book.naver.com/bookdb/book_detail.php?bid=18904332,,,잡지,인문/사회/종교,종교
[모카브라운] 아가페 영문 NIV BIBLE - 특소(特小).단본 (지퍼),아가페출판사 편집부,아가페출판사,9788953725188,30년의 성경 연구 성과를 반영한 2011년 개정판 NIV BIBLE- 어려운 문법을 개선하여 명확하고 쉬운 본문- 시대 변화에 따른 현대 영어 표현- 가독성을 높인 시원한 편집- 영어로만 되어 있는 휴대용 성경- 예수님 말씀 적색 표시- 영어로 성경 통독을 원하는 분께 추천!,https://bookthumb-phinf.pstatic.net/cover/224/952/22495231.jpg,http://book.naver.com/bookdb/book_detail.php?bid=22495231,,,종교,기독교(개신교),
[다크블루] 아가페 영문 NIV BIBLE - 중(中).단본 (지퍼),아가페출판사 편집부,아가페출판사,9788953725157,30년의 성경 연구 성과를 반영한 2011년 개정판 NIV BIBLE- 어려운 문법을 개선하여 명확하고 쉬운 본문- 시대 변화에 따른 현대 영어 표현- 가독성을 높인 시원한 편집- 영어로만 되어 있는 휴대용 성경- 예수님 말씀 적색 표시- 영어로 성경 통독을 원하는 분께 추천!,https://bookthumb-phinf.pstatic.net/cover/224/952/22495235.jpg,http://book.naver.com/bookdb/book_detail.php?bid=22495235,,,종교,기독교(개신교),
큰글성경&새찬송가 (합본),한국찬송가공회,아가페출판사,9788953724396,"최상의 가독성, 큰 글자 본문. 다양하고 풍부한 주석 수록. 장별 요약, 어러운 단어 풀이. 새찬송가 합본.",https://bookthumb-phinf.pstatic.net/cover/213/564/21356483.jpg,http://book.naver.com/bookdb/book_detail.php?bid=21356483,,,종교,기독교(개신교),
"아가페 90일 통큰통독 쉬운성경 (색인,단본)",쉬운성경 편찬위원회,아가페출판사,9788953720923,"하나님 나라 관점에서 읽는 90일 성경통독 쉬운성경판 하루 한 시간, 90일 성경일독 창세기부터 요한계시록까지 연대기 순서에 따라 읽으며, 성경을 90일에 꿰뚫는다!",https://bookthumb-phinf.pstatic.net/cover/122/774/12277498.jpg,http://book.naver.com/bookdb/book_detail.php?bid=12277498,,,종교,기독교(개신교),
"밑글씨 매일 쓰기성경 (구약 3, 잠언-말라기)",대한성서공회,아가페출판사,9788953721104,"매일 성경을 따라 쓰며 말씀을 마음에 새길 수 있습니다.나만의 성경을 만들어 사랑하는 가족과 지인에게 선물할 수 있습니다.자녀들에게 신앙의 유산으로 남길 수 있습니다.  매일 쓰기성경의 특징 - 장, 절이 표기되어 있어 원하는 부분을 자유롭게 선택, 이동하며 쓸 수 있습니다.- 밑글씨가 있어 성경책 대조 없이 간편하게 따라 쓸 수 있습니다.- 잘 펴지는 제본으로 편리하게 쓸 수 있습니다.",https://bookthumb-phinf.pstatic.net/cover/144/746/14474615.jpg,http://book.naver.com/bookdb/book_detail.php?bid=14474615,,,종교,기독교(개신교),
나를 허물고 주님을 세우는 삶,앤드류 머레이,아가페출판사,9788953780224,"19세기 남아프리카의 성자 앤드류 머레이의 '영성' 시리즈, 제1권 『나를 허물고 주님을 세우는 삶』. 하나님을 우리 삶의 주인으로 모시는 비결을 소개하고 있다.이 책은 우리에게 가장 겸손한 심정으로 하나님에게 경배를 드리며 '하나님, 저는 아무것도 아닙니다'라고 고백할 것을 권한다. 그러면 하나님은 우리가 신령한 그리스도인이 될 수 있으록 성령님으로 충만하게 채워주신다고 강조하면서, 축복도 누릴 수 있음을 증명하고 있다.",https://bookthumb-phinf.pstatic.net/cover/029/291/02929168.jpg,http://book.naver.com/bookdb/book_detail.php?bid=2929168,,,종교,기독교(개신교),
본문이 살아있는 설교 플랫폼 (깊게 공감하고 함께 설교하기 위한),권호|임도균|김대혁|류응렬|정승룡,아가페출판사,9788953796416,"본문의 환희가 청중의 기쁨이 되고,본문의 눈물이 청중의 슬픔이 되며, 본문의 약속이 청중의 소망이 되게 하라!데이비드 알렌, 마이클 두두잇, 스티븐 스미스, 허셜 요크,권성수, 김병삼, 오정현, 이찬수 목사 외 강력 추천!설교가 살면 영혼이 살고, 목회자가 살며, 교회가 산다! 출중한 현역 설교학자와 현장감 있는 목회자들이 설교자를 돕기 위해 뭉쳤다.모든 신학생과 목회자의 손에 들려야 할, 성경에 충실하면서도 철저하게 실용적인 책!“정신없이 돌아가는 세상에서 잠시라도 휴식과 여유를 누리고 싶은 성도들이 교회에 앉아있는 이유는, 하나님의 말씀을 듣고 싶어서다. 이런 영적 갈망을 지닌 청중에게 설교자 개인의 잡다한 지식과 주관적 생각을 전한다면 죄악이다. 본문에 충실하지 않고 대충 메시지를 전한다면 소명에 대한 배신이다.” _본문 중에서",https://bookthumb-phinf.pstatic.net/cover/178/090/17809072.jpg,http://book.naver.com/bookdb/book_detail.php?bid=17809072,,,종교,기독교(개신교),
본문이 있는 채움 쓰기성경 (로마서-고린도전후서),아가페출판사 편집부,아가페출판사,9788953723542,"*저작권 등록이 되어 있는 편집 저작물입니다.〈특 징〉ㆍ성경을 휴대하지 않아도, 장소와 시간에 구애 없이 성경을 필사할 수 있습니다.ㆍ성경 본문이 인쇄되어, 필사 시간이 획기적으로 단축됩니다.ㆍ자신의 서체대로 자유롭게 필사할 수 있습니다.ㆍ잘 펴지는 제본으로 편리하게 쓸 수 있습니다.〈알아두기〉1. 성경은 성령님의 감동으로 이루어진 하나님의 말씀입니다. (딤후 3:16)2. 성경은 주야로 묵상하여야 할 우리 삶의 지침입니다. (시 1:2)3. 성경은 우리를 하나님의 사람으로 온전케 하는 진리입니다. (딤후 3:17)4. 성경은 일점일획도 변함없이 이루어질 하나님의 약속입니다. (마 5:18)5. 성경은 사람을 구원에 이르게 하는 지혜의 말씀입니다. (요 20:31; 딤후 3:15)6. 성경말씀은 성령께서 쓰시는 검(劍)입니다. 영적전투의 공격용 무기입니다. (엡 6:17)7. 성경말씀의 핵심은 하나님을 사랑하며, 이웃을 사랑하는 것입니다. (마 22:37-40)8. 매일 시간을 정해 놓고 하며, 기도로 시작하여 기도로 끝냅니다.",https://bookthumb-phinf.pstatic.net/cover/177/295/17729529.jpg,http://book.naver.com/bookdb/book_detail.php?bid=17729529,"알아두기1. 성경은 성령님의 감동으로 이루어진 하나님의 말씀입니다. (딤후 3:16)2. 성경은 주야로 묵상하여야 할 우리 삶의 지침입니다. (시 1:2)3. 성경은 우리를 하나님의 사람으로 온전케 하는 진리입니다. (딤후 3:17)4. 성경은 일점일획도 변함없이 이루어질 하나님의 약속입니다. (마 5:18)5. 성경은 사람을 구원에 이르게 하는 지혜의 말씀입니다. (요 20:31; 딤후 3:15)6. 성경말씀은 성령께서 쓰시는 검(劍)입니다. 영적전투의 공격용 무기입니다. (엡 6:17)7. 성경말씀의 핵심은 하나님을 사랑하며, 이웃을 사랑하는 것입니다. (마 22:37-40)8. 매일 시간을 정해 놓고 하며, 기도로 시작하여 기도로 끝냅니다.",,종교,기독교(개신교),
[카키그레이] 아가페 영문 NIV BIBLE - 중(中).단본 (무지퍼),아가페출판사 편집부,아가페출판사,9788953725164,30년의 성경 연구 성과를 반영한 2011년 개정판 NIV BIBLE- 어려운 문법을 개선하여 명확하고 쉬운 본문- 시대 변화에 따른 현대 영어 표현- 가독성을 높인 시원한 편집- 영어로만 되어 있는 휴대용 성경- 예수님 말씀 적색 표시- 영어로 성경 통독을 원하는 분께 추천!,https://bookthumb-phinf.pstatic.net/cover/224/952/22495227.jpg,http://book.naver.com/bookdb/book_detail.php?bid=22495227,,,종교,기독교(개신교),
"NIV 한영해설성경 (단본,색인,무지퍼)",아가페출판사 편집부,아가페출판사,9788953720848,"NIV 개정판- 지난 30년의 성경연구 성과 반영- 시대 변화에 따른 현대 영어 표현- 남성 중심적 어휘를 성 중립적 어휘로 개정- 보다 쉬운 단어 및 상황과 문맥에 적합한 어휘 사용- 핵심 단어 및 숙어 해설",https://bookthumb-phinf.pstatic.net/cover/122/587/12258732.jpg,http://book.naver.com/bookdb/book_detail.php?bid=12258732,,,종교,기독교(개신교),
21C 해설 큰글찬송가 (단본),한국찬송가공회,아가페출판사,9788953711082,"한글 / 검정 / 무장 / 찬송가 / 가로 13.2* 세로 19.5* 두께 1.7(±0.5) (cm)21C 해설 큰글찬송가. 눈이 편안한 큰 글자 가사와 정선된 찬송가 해설을 수록했다. 또한 피아노 및 기타 코드를 담았으며, 기타 주법을 제공하여 찬송을 도왔다.",https://bookthumb-phinf.pstatic.net/cover/064/472/06447258.jpg,http://book.naver.com/bookdb/book_detail.php?bid=6447258,,,종교,기독교(개신교),
본문이 있는 채움 쓰기성경 (사도행전),아가페출판사 편집부,아가페출판사,9788953723535,"〈특 징〉ㆍ성경을 휴대하지 않아도, 장소와 시간에 구애 없이 성경을 필사할 수 있습니다.ㆍ성경 전체 본문이 인쇄되어, 필사 시간이 획기적으로 단축됩니다.ㆍ자신의 서체대로 자유롭게 필사할 수 있습니다.ㆍ잘 펴지는 제본으로 편리하게 쓸 수 있습니다.〈알아두기〉1. 성경은 성령님의 감동으로 이루어진 하나님의 말씀입니다. (딤후 3:16)2. 성경은 주야로 묵상하여야 할 우리 삶의 지침입니다. (시 1:2)3. 성경은 우리를 하나님의 사람으로 온전케 하는 진리입니다. (딤후 3:17)4. 성경은 일점일획도 변함없이 이루어질 하나님의 약속입니다. (마 5:18)5. 성경은 사람을 구원에 이르게 하는 지혜의 말씀입니다. (요 20:31; 딤후 3:15)6. 성경말씀은 성령께서 쓰시는 검(劍)입니다. 영적전투의 공격용 무기입니다. (엡 6:17)7. 성경말씀의 핵심은 하나님을 사랑하며, 이웃을 사랑하는 것입니다. (마 22:37-40)8. 매일 시간을 정해 놓고 하며, 기도로 시작하여 기도로 끝냅니다.",https://bookthumb-phinf.pstatic.net/cover/175/252/17525292.jpg,http://book.naver.com/bookdb/book_detail.php?bid=17525292,"1. 성경은 성령님의 감동으로 이루어진 하나님의 말씀입니다. (딤후 3:16)2. 성경은 주야로 묵상하여야 할 우리 삶의 지침입니다. (시 1:2)3. 성경은 우리를 하나님의 사람으로 온전케 하는 진리입니다. (딤후 3:17)4. 성경은 일점일획도 변함없이 이루어질 하나님의 약속입니다. (마 5:18)5. 성경은 사람을 구원에 이르게 하는 지혜의 말씀입니다. (요 20:31; 딤후 3:15)6. 성경말씀은 성령께서 쓰시는 검(劍)입니다. 영적전투의 공격용 무기입니다. (엡 6:17)7. 성경말씀의 핵심은 하나님을 사랑하며, 이웃을 사랑하는 것입니다. (마 22:37-40)8. 매일 시간을 정해 놓고 하며, 기도로 시작하여 기도로 끝냅니다.",,종교,기독교(개신교),
본문이 있는 채움 쓰기성경 (요한복음),아가페출판사 편집부,아가페출판사,9788953723375,"〈특 징〉ㆍ성경을 휴대하지 않아도, 장소와 시간에 구애 없이 성경을 필사할 수 있습니다.ㆍ성경 본문이 인쇄되어, 필사 시간이 획기적으로 단축됩니다.ㆍ자신의 서체대로 자유롭게 필사할 수 있습니다.ㆍ적색으로 인쇄된 예수님 말씀은 빨간색 펜으로 쓸 수 있습니다.ㆍ잘 펴지는 제본으로 편리하게 쓸 수 있습니다.〈알아두기〉1. 성경은 성령님의 감동으로 이루어진 하나님의 말씀입니다. (딤후 3:16)2. 성경은 주야로 묵상하여야 할 우리 삶의 지침입니다. (시 1:2)3. 성경은 우리를 하나님의 사람으로 온전케 하는 진리입니다. (딤후 3:17)4. 성경은 일점일획도 변함없이 이루어질 하나님의 약속입니다. (마 5:18)5. 성경은 사람을 구원에 이르게 하는 지혜의 말씀입니다. (요 20:31; 딤후 3:15)6. 성경말씀은 성령께서 쓰시는 검(劍)입니다. 영적전투의 공격용 무기입니다. (엡 6:17)7. 성경말씀의 핵심은 하나님을 사랑하며, 이웃을 사랑하는 것입니다. (마 22:37-40)8. 매일 시간을 정해 놓고 하며, 기도로 시작하여 기도로 끝냅니다.",https://bookthumb-phinf.pstatic.net/cover/167/496/16749665.jpg,http://book.naver.com/bookdb/book_detail.php?bid=16749665,"〈알아두기〉1. 성경은 성령님의 감동으로 이루어진 하나님의 말씀입니다. (딤후 3:16)2. 성경은 주야로 묵상하여야 할 우리 삶의 지침입니다. (시 1:2)3. 성경은 우리를 하나님의 사람으로 온전케 하는 진리입니다. (딤후 3:17)4. 성경은 일점일획도 변함없이 이루어질 하나님의 약속입니다. (마 5:18)5. 성경은 사람을 구원에 이르게 하는 지혜의 말씀입니다. (요 20:31; 딤후 3:15)6. 성경말씀은 성령께서 쓰시는 검(劍)입니다. 영적전투의 공격용 무기입니다. (엡 6:17)7. 성경말씀의 핵심은 하나님을 사랑하며, 이웃을 사랑하는 것입니다. (마 22:37-40)8. 매일 시간을 정해 놓고 하며, 기도로 시작하여 기도로 끝냅니다.",,종교,기독교(개신교),
[네이비] 아가페 영문 NIV BIBLE - 특소(特小).단본 (무지퍼),아가페출판사 편집부,아가페출판사,9788953725171,30년의 성경 연구 성과를 반영한 2011년 개정판 NIV BIBLE- 어려운 문법을 개선하여 명확하고 쉬운 본문- 시대 변화에 따른 현대 영어 표현- 가독성을 높인 시원한 편집- 영어로만 되어 있는 휴대용 성경- 예수님 말씀 적색 표시- 영어로 성경 통독을 원하는 분께 추천!,https://bookthumb-phinf.pstatic.net/cover/224/952/22495232.jpg,http://book.naver.com/bookdb/book_detail.php?bid=22495232,,,종교,기독교(개신교),
"열린노트성경&새찬송가 (합본,색인)",개역개정열린노트성경편찬위원회,아가페출판사,9788953722880,"〈개역개정 열린노트성경 특징〉메모란이 있어 편리한,내가 만들어가는 나만의 ""맞춤""주석성경개역개정 최신 4판 분문새찬송가 합본설교 및 묵상 노트장별 요약과 해설고급스러운 표지 예수님 말씀 적색표시",https://bookthumb-phinf.pstatic.net/cover/163/458/16345891.jpg,http://book.naver.com/bookdb/book_detail.php?bid=16345891,,,종교,기독교(개신교),
"세움 요한복음을 쓰다 (1단 쓰기,내 안에 주님을 세우는 시간)",아가페출판사 편집부,아가페출판사,9788953796454,"“주를 경외하게 하는 주의 말씀을 주의 종에게 세우소서”_시 119:38말씀을 쓰며 마음에 새기는 시간,주님을 내 주인으로 세우는 시간입니다!아기자기 예쁘게 성경 쓰기에 도전해 보세요! 요한복음은 개역개정 1단쓰기입니다.〈세움 쓰기 시리즈〉 특징* ‘세움’은 우리 안에 하나님을 세우고, 교회와 가정, 개인의 신앙을 바로 세운다는 의미입니다.ㆍ 잘 펴지는 특수제본으로 쓰기에 편리합니다.ㆍ 성경 본문이 수록되어 있고 각 절이 표기되어 있어 간편하게 쓸 수 있습니다.ㆍ 각 장 시작 부분의 장별 요약은 내용을 이해하는 데 도움을 줍니다. ㆍ 말씀을 읽고, 쓰고, 기도하고, 적용까지 할 수 있습니다.  ㆍ 친구나 지인과 함께 쓰면 적용을 서로 나눌 수 있어 성경을 읽고 쓰는 데 동기부여가 됩니다.",https://bookthumb-phinf.pstatic.net/cover/204/220/20422059.jpg,http://book.naver.com/bookdb/book_detail.php?bid=20422059,,,종교,기독교(개신교),
"슬림쉬운성경 (단본,색인)",아가페쉬운한영성경편찬위원회,아가페출판사,9788953724884,"8년의 결실인 권위있는 원문번역 성경쉬운성경은 한번만 읽어도 쉽게 이해할 수 있습니다.국어학자의 감수하에 현직 교사들이 문장을 다듬어서 누구나 쉽게 이해할 수 있습니다.* 생일,입학,졸업,군입대등 각종 기념일에 선물하기 좋은 성경입니다.* 휴대 간편한 사이즈와 고급스러운 외장은 받는 분의 마음을 기쁘게 해 드립니다.",https://bookthumb-phinf.pstatic.net/cover/223/467/22346784.jpg,http://book.naver.com/bookdb/book_detail.php?bid=22346784,,,종교,기독교(개신교),
"ESV BIBLE 영어성경 (단본,색인)",ESV 성경편찬위원회,아가페출판사,9788953722668,"ESV BIBLE, THE THINLINE EDITIONTHE HOLY BIBLE, ENGLISH STANDARD VERSION (ESV)(ESV TEST EDITION: 2016)예수님말씀 별색인쇄",https://bookthumb-phinf.pstatic.net/cover/175/257/17525704.jpg,http://book.naver.com/bookdb/book_detail.php?bid=17525704,"ESV BIBLE, The Thinline EditionThe Holy Bible, English Standard Version (ESV)(ESV Test Edition: 2016)예수님말씀 별색인쇄",,종교,기독교(개신교),
밑글씨 매일 쓰기성경 (신약전서),쓰기성경편찬위원회,아가페출판사,9788953721074,"매일 성경을 따라 쓰며 말씀을 마음에 새길 수 있습니다.나만의 성경을 만들어 사랑하는 가족과 지인에게 선물할 수 있습니다.자녀들에게 신앙의 유산으로 남길 수 있습니다. 매일 쓰기성경의 특징- 장, 절이 표기되어 있어 원하는 부분을 자유롭게 선택, 이동하며 쓸 수 있습니다.- 밑글씨가 있어 성경책 대조 없이 간편하게 따라 쓸 수 있습니다.- 잘 펴지는 제본으로 편리하게 쓸 수 있습니다.",https://bookthumb-phinf.pstatic.net/cover/131/214/13121460.jpg,http://book.naver.com/bookdb/book_detail.php?bid=13121460,,,종교,기독교(개신교),
"본문이 있는 채움 쓰기성경 (창세기-삼상,구약 1)",쓰기성경편찬위원회,아가페출판사,9788953723115,〈본문이 있는 채움 쓰기성경의 특징〉- 성경 본문이 인쇄되어 있어 필사 시간이 획기적으로 단축됩니다.- 성경책을 휴대하지 않아도 언제 어디서든 필사가 가능합니다.- 잘 펴지는 제본으로 편리하게 쓸 수 있습니다.- 자신의 서체대로 자유롭게 쓸 수 있습니다.- 목회자 설교 노트용으로 사용할 수 있습니다.총 4권(구약1 /구약2 /구약3 /신약전서) 으로 구성된 세트도 있습니다.,https://bookthumb-phinf.pstatic.net/cover/164/907/16490741.jpg,http://book.naver.com/bookdb/book_detail.php?bid=16490741,,,종교,기독교(개신교),
"본문이 있는 채움 쓰기성경 (잠언,아가,전도서)",아가페출판사 편집부,아가페출판사,9788953723986,"〈특 징〉ㆍ성경을 휴대하지 않아도, 장소와 시간에 구애 없이 성경을 필사할 수 있습니다.ㆍ성경 전체 본문이 인쇄되어, 필사 시간이 획기적으로 단축됩니다.ㆍ자신의 서체대로 자유롭게 필사할 수 있습니다.ㆍ잘 펴지는 제본으로 편리하게 쓸 수 있습니다.〈알아두기〉1. 성경은 성령님의 감동으로 이루어진 하나님의 말씀입니다. (딤후 3:16)2. 성경은 주야로 묵상하여야 할 우리 삶의 지침입니다. (시 1:2)3. 성경은 우리를 하나님의 사람으로 온전케 하는 진리입니다. (딤후 3:17)4. 성경은 일점일획도 변함없이 이루어질 하나님의 약속입니다. (마 5:18)5. 성경은 사람을 구원에 이르게 하는 지혜의 말씀입니다. (요 20:31; 딤후 3:15)6. 성경말씀은 성령께서 쓰시는 검(劍)입니다. 영적전투의 공격용 무기입니다. (엡 6:17)7. 성경말씀의 핵심은 하나님을 사랑하며, 이웃을 사랑하는 것입니다. (마 22:37-40)8. 매일 시간을 정해 놓고 하며, 기도로 시작하여 기도로 끝냅니다.",https://bookthumb-phinf.pstatic.net/cover/188/963/18896361.jpg,http://book.naver.com/bookdb/book_detail.php?bid=18896361,"[알아두기]1. 성경은 성령님의 감동으로 이루어진 하나님의 말씀입니다. (딤후 3:16)2. 성경은 주야로 묵상하여야 할 우리 삶의 지침입니다. (시 1:2)3. 성경은 우리를 하나님의 사람으로 온전케 하는 진리입니다. (딤후 3:17)4. 성경은 일점일획도 변함없이 이루어질 하나님의 약속입니다. (마 5:18)5. 성경은 사람을 구원에 이르게 하는 지혜의 말씀입니다. (요 20:31; 딤후 3:15)6. 성경말씀은 성령께서 쓰시는 검(劍)입니다. 영적전투의 공격용 무기입니다. (엡 6:17)7. 성경말씀의 핵심은 하나님을 사랑하며, 이웃을 사랑하는 것입니다. (마 22:37-40)8. 매일 시간을 정해 놓고 하며, 기도로 시작하여 기도로 끝냅니다.",,종교,기독교(개신교),
"NIV 한영해설성경 (합본,색인,한영 새찬송가)",NIV한영해설성경 편찬위,아가페출판사,9788953722354,"최고급 천연우피 표지를 사용한 NIV 개정판이다. 지난 30년의 성경연구 성과 반영, 시대 변화에 따른 현대 영어 표현, 보다 쉬운 단어 및 상황과 문맥에 적합한 어휘 사용, 핵심 단어 및 숙어 해설 등의 특징이 있다.",https://bookthumb-phinf.pstatic.net/cover/150/008/15000885.jpg,http://book.naver.com/bookdb/book_detail.php?bid=15000885,,,종교,기독교(개신교),
"아가페 90일 통큰통독 쉬운성경 (색인,단본)",쉬운성경 편찬위원회,아가페출판사,9788953720916,"하나님 나라 관점에서 읽는 90일 성경통독 쉬운성경판 하루 한 시간, 90일 성경일독 창세기부터 요한계시록까지 연대기 순서에 따라 읽으며, 성경을 90일에 꿰뚫는다!",https://bookthumb-phinf.pstatic.net/cover/122/775/12277500.jpg,http://book.naver.com/bookdb/book_detail.php?bid=12277500,,,종교,기독교(개신교),
온 가족이 함께하는 잠언 따라쓰기,아가페 편집부,아가페출판사,9788953780316,"'아가페 따라쓰기' 시리즈, 제1권 『잠언 따라쓰기』. 우리에게 진리를 가르쳐주는 구약성경 '잠언'을 따라쓰면서 믿음을 키워나갈 수 있도록 구성되어 있다. 장별로 해설을 수록하여 이해를 도와준다. 어려운 단어도 쉽게 설명해놓았다. 부모와 자녀 등 온 가족이 함께 하나님 말씀을 마음에 새길 수 있도록 인도한다.",https://bookthumb-phinf.pstatic.net/cover/043/258/04325827.jpg,http://book.naver.com/bookdb/book_detail.php?bid=4325827,잠언은 우리에게 진리를 가르쳐 주는 말씀입니다. 잠언을 읽으면서 우리는 하나님의 뜻과 지혜를 헤아릴 수 있게 됩니다. 이제 개역개정 잠언의 말씀을 읽을 뿐만 아니라 온 가족이 함께 말씀을 따라 써보십시오. 하나님께서 주시는 귀한 지혜를 좀더 깊이 깨달을 수 있을 것입니다. 성경을 따라쓰면말씀의 의미를 더 깊이 새길 수 있습니다.눈으로 읽을 때와는 또 다른 새로운 감동이 느껴집니다.말씀이 오랫동안 기억에 남습니다.아가페 따라쓰기 시리즈는어린이부터 어른까지 온 가족이 함께할 수 있습니다.장별해설이 있어 말씀의 내용을 깊이 이해할 수 있습니다.어려운 단어를 영어와 함께 쉽게 설명해 놓았습니다.이렇게 활용하세요ㆍ매일 시간을 정해 놓고 쓰도록 하며 기도로 시작하여 기도로 끝내십시오.ㆍ한꺼번에 무리하게 쓰지 말고 적당한 분량을 정해서 매일 꾸준히 써내려 가십시오.ㆍ가족이 릴레이식으로 써내려 가도 좋습니다.ㆍ손으로만의 지혜가 아니라 지혜의 말씀을 마음속 깊이 새기도록 하십시오.,,종교,기독교(개신교),
21C 해설큰글찬송가 (반주용 코드 찬송 해설),아가페출판사 편집부,아가페출판사,9788953711136,"기존의 통일찬송가 558곡에서 645곡으로 증보! 한국인 작사,작곡 128곡이 수록되어 있다. 기존 찬송가 장수 표시 첨가, 새번역 주기도문, 사도신경 추가 수록. 교회력에 따른 찬송가 교독문 보강. 눈이 편안한 큰 글자 가사에 정선된 찬송가 해설을 달았다. 피아노 및 기타 코드, 기타 주법 수록.",https://bookthumb-phinf.pstatic.net/cover/068/292/06829252.jpg,http://book.naver.com/bookdb/book_detail.php?bid=6829252,슈퍼 큰글 가사피아노 및 기타 코드 수록기타 주법 수록,,종교,기독교(개신교),
밑글씨 매일 쓰기성경 (로마서 옥중서신),아가페출판사 편집부,아가페출판사,9788953723337,"*저작권 등록이 되어 있는 편집 저작물입니다.예수 그리스도의 구원과 그의 몸 된 교회의 교리가 담긴 〈로마서〉와 옥중서신을 직접 써보면서 하나님의 은혜와 복음의 진수를 맛보세요.-매일 성경을 따라 쓰며 말씀을 마음에 새길 수 있습니다.-나만의 성경을 만들어 사랑하는 가족과 지인에게 선물할 수 있습니다.-자녀들에게 신앙의 유산으로 남길 수 있습니다.*밑글씨 매일 쓰기성경의 특징*-장, 절이 표기되어 있어 원하는 부분을 자유롭게 선택, 이동하며 쓸 수 있습니다.-말씀이 밑글씨로 인쇄되어 있어 성경책 대조 없이 간편하게 쓸 수 있습니다.-잘 펴지는 제본으로 편리하게 쓸 수 있습니다.",https://bookthumb-phinf.pstatic.net/cover/168/228/16822831.jpg,http://book.naver.com/bookdb/book_detail.php?bid=16822831,,,종교,기독교(개신교),
본문이 있는 채움 쓰기성경 (야고보서-요한계시록),아가페출판사 편집부,아가페출판사,9788953723597,"*저작권 등록이 되어 있는 편집 저작물입니다.〈특 징〉ㆍ성경을 휴대하지 않아도, 장소와 시간에 구애 없이 성경을 필사할 수 있습니다.ㆍ성경 본문이 인쇄되어, 필사 시간이 획기적으로 단축됩니다.ㆍ자신의 서체대로 자유롭게 필사할 수 있습니다.ㆍ잘 펴지는 제본으로 편리하게 쓸 수 있습니다.〈알아두기〉1. 성경은 성령님의 감동으로 이루어진 하나님의 말씀입니다. (딤후 3:16)2. 성경은 주야로 묵상하여야 할 우리 삶의 지침입니다. (시 1:2)3. 성경은 우리를 하나님의 사람으로 온전케 하는 진리입니다. (딤후 3:17)4. 성경은 일점일획도 변함없이 이루어질 하나님의 약속입니다. (마 5:18)5. 성경은 사람을 구원에 이르게 하는 지혜의 말씀입니다. (요 20:31; 딤후 3:15)6. 성경말씀은 성령께서 쓰시는 검(劍)입니다. 영적전투의 공격용 무기입니다. (엡 6:17)7. 성경말씀의 핵심은 하나님을 사랑하며, 이웃을 사랑하는 것입니다. (마 22:37-40)8. 매일 시간을 정해 놓고 하며, 기도로 시작하여 기도로 끝냅니다.",https://bookthumb-phinf.pstatic.net/cover/177/295/17729531.jpg,http://book.naver.com/bookdb/book_detail.php?bid=17729531,"알아두기1. 성경은 성령님의 감동으로 이루어진 하나님의 말씀입니다. (딤후 3:16)2. 성경은 주야로 묵상하여야 할 우리 삶의 지침입니다. (시 1:2)3. 성경은 우리를 하나님의 사람으로 온전케 하는 진리입니다. (딤후 3:17)4. 성경은 일점일획도 변함없이 이루어질 하나님의 약속입니다. (마 5:18)5. 성경은 사람을 구원에 이르게 하는 지혜의 말씀입니다. (요 20:31; 딤후 3:15)6. 성경말씀은 성령께서 쓰시는 검(劍)입니다. 영적전투의 공격용 무기입니다. (엡 6:17)7. 성경말씀의 핵심은 하나님을 사랑하며, 이웃을 사랑하는 것입니다. (마 22:37-40)8. 매일 시간을 정해 놓고 하며, 기도로 시작하여 기도로 끝냅니다.",,종교,기독교(개신교),
